"Activity" "Variable" "Subset" "Subject" "Average"
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Test" "1" -0.2091621042875
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Test" "2" -0.2191270114
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Test" "3" 0.179263834555556
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Test" "4" -0.982853590172414
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Test" "5" -0.984302395890411
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Test" "6" -0.955743385555556
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Train" "1" -0.379112487195122
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Train" "2" -0.233481918860131
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Train" "3" 0.244230031075149
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Train" "4" -0.983088689068323
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Train" "5" -0.98661475495098
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-X" "Train" "6" -0.956835515547059
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Test" "1" -0.0146813544825
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Test" "2" -0.13465681032973
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Test" "3" -0.0262780737920635
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Test" "4" -0.942958823103448
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Test" "5" -0.934415580547945
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Test" "6" -0.946450970416667
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Train" "1" -0.126138436947622
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Train" "2" -0.115548257239869
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Train" "3" 0.130047379017463
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Train" "4" -0.942714850534161
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Train" "5" -0.958432677352941
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Y" "Train" "6" -0.954533269235294
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Test" "1" -0.370977869375
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Test" "2" -0.371775266351351
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Test" "3" -0.233259982765079
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Test" "4" -0.956131226034483
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Test" "5" -0.945403729589041
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Test" "6" -0.956622319861111
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Train" "1" -0.322524454442073
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Train" "2" -0.213577875541176
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Train" "3" -0.00388526222701493
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Train" "4" -0.955157962360248
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Train" "5" -0.966883409607843
"WALKING_DOWNSTAIRS" "fBodyAcc-mean-Z" "Train" "6" -0.951637398235294
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Test" "1" -0.1353851646475
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Test" "2" -0.267202846914865
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Test" "3" 0.059133753017619
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Test" "4" -0.983005300517241
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Test" "5" -0.970426524520548
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Test" "6" -0.975296450555556
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Train" "1" -0.435886456768293
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Train" "2" -0.391751146856209
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Train" "3" -0.0464433889216418
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Train" "4" -0.98739158068323
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Train" "5" -0.987337490490196
"WALKING_DOWNSTAIRS" "fBodyAcc-std-X" "Train" "6" -0.981118505882353
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Test" "1" -0.185610170485
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Test" "2" -0.0940136247367568
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Test" "3" -0.121905840596825
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Test" "4" -0.922293058896552
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Test" "5" -0.929109194931507
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Test" "6" -0.934895304291667
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Train" "1" -0.103197583933232
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Train" "2" 0.0642288725254902
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Train" "3" 0.0630243971559701
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Train" "4" -0.923641580329193
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Train" "5" -0.947297081127451
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Y" "Train" "6" -0.939578267805882
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Test" "1" -0.406718913875
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Test" "2" -0.167771964586486
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Test" "3" -0.330099169047619
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Test" "4" -0.938138218965517
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Test" "5" -0.914449731232877
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Test" "6" -0.949702409763889
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Train" "1" -0.202202012238354
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Train" "2" 0.101315457467974
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Train" "3" 0.0182431988037313
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Train" "4" -0.931645367552795
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Train" "5" -0.949375311127451
"WALKING_DOWNSTAIRS" "fBodyAcc-std-Z" "Train" "6" -0.926399673647059
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Test" "1" -0.115199950058375
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Test" "2" -0.306024507977568
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Test" "3" 0.0208364873301587
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Test" "4" -0.98343522862069
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Test" "5" -0.974709252876712
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Test" "6" -0.977210203611111
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Train" "1" -0.435189990426829
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Train" "2" -0.38941901740817
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Train" "3" -0.0203674700991045
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Train" "4" -0.988193898447205
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Train" "5" -0.988379671127451
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-X" "Train" "6" -0.982915350941176
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Test" "1" -0.04748602623225
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Test" "2" -0.304258684364865
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Test" "3" -0.150166229984127
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Test" "4" -0.971852806551724
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Test" "5" -0.953210731917808
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Test" "6" -0.967623337222222
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Train" "1" -0.29885172497561
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Train" "2" -0.384957715084967
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Train" "3" -0.0548221882529851
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Train" "4" -0.976244910434783
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Train" "5" -0.97594673627451
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Y" "Train" "6" -0.975148282411765
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Test" "1" -0.43243541775
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Test" "2" -0.578061560405405
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Test" "3" -0.311568714861905
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Test" "4" -0.977957709655172
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Test" "5" -0.969892741643836
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Test" "6" -0.968436944444444
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Train" "1" -0.494621264573171
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Train" "2" -0.505760264379085
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Train" "3" -0.201478735973881
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Train" "4" -0.980071122608696
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Train" "5" -0.982430636715686
"WALKING_DOWNSTAIRS" "fBodyAccJerk-mean-Z" "Train" "6" -0.976431934647059
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Test" "1" -0.338194545875
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Test" "2" -0.308348402363514
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Test" "3" -0.243510799571587
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Test" "4" -0.975726954137931
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Test" "5" -0.923413040273973
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Test" "6" -0.948996762083333
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Train" "1" -0.451669460463415
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Train" "2" -0.446415987104575
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Train" "3" -0.318044548726119
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Train" "4" -0.980994354285714
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Train" "5" -0.966717441029412
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-X" "Train" "6" -0.960716384647059
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Test" "1" -0.0244827847125
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Test" "2" -0.305038456859459
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Test" "3" -0.166939222047619
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Test" "4" -0.973280728965517
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Test" "5" -0.956106931780822
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Test" "6" -0.969113929444444
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Train" "1" -0.282007705298537
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Train" "2" -0.373837776443791
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Train" "3" -0.0544122446035075
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Train" "4" -0.977070457329193
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Train" "5" -0.977397859901961
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Y" "Train" "6" -0.976678022764706
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Test" "1" -0.517446021875
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Test" "2" -0.674580564189189
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Test" "3" -0.445923153015873
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Test" "4" -0.983020283448276
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Test" "5" -0.978013971780822
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Test" "6" -0.974758050972222
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Train" "1" -0.570351796219512
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Train" "2" -0.590383819411765
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Train" "3" -0.354589473396269
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Train" "4" -0.983644015962733
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Train" "5" -0.985625284460784
"WALKING_DOWNSTAIRS" "fBodyAccJerk-std-Z" "Train" "6" -0.981475680647059
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Test" "1" -0.396774346375
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Test" "2" -0.382261328108108
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Test" "3" -0.0919080273095238
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Test" "4" -0.944992104310345
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Test" "5" -0.940389764520548
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Test" "6" -0.931850727361111
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Train" "1" -0.499647741402439
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Train" "2" -0.270408466915033
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Train" "3" 0.0892654990895522
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Train" "4" -0.933061241478261
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Train" "5" -0.957421886568627
"WALKING_DOWNSTAIRS" "fBodyAccMag-mean" "Train" "6" -0.927240054529412
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Test" "1" 0.27851843075
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Test" "2" 0.270652375405405
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Test" "3" 0.285608724825397
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Test" "4" 0.272699841551724
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Test" "5" 0.276835110410959
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Test" "6" 0.262921535277778
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Train" "1" 0.273862044756098
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Train" "2" 0.262712636633987
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Train" "3" 0.290036766067164
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Train" "4" 0.278302131043478
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Train" "5" 0.280672913921569
"WALKING_DOWNSTAIRS" "fBodyAccMag-std-X" "Train" "6" 0.26963717
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Test" "1" -0.508191404125
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Test" "2" -0.420326158108108
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Test" "3" -0.397575957031746
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Test" "4" -0.981487575689655
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Test" "5" -0.925604352191781
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Test" "6" -0.962473675555556
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Train" "1" -0.553950261646341
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Train" "2" -0.471160991830065
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Train" "3" -0.402430923246269
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Train" "4" -0.984224631925466
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Train" "5" -0.966841183872549
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-X" "Train" "6" -0.965073570823529
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Test" "1" -0.40104844675
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Test" "2" -0.368073716648649
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Test" "3" -0.348389198936508
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Test" "4" -0.971308324827586
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Test" "5" -0.949080769315068
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Test" "6" -0.952123287222222
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Train" "1" -0.446688558914634
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Train" "2" -0.334320246351961
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Train" "3" -0.289855942813433
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Train" "4" -0.97089406931677
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Train" "5" -0.977462940931373
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Y" "Train" "6" -0.960392053705882
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Test" "1" -0.13189187439625
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Test" "2" -0.307898496986486
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Test" "3" -0.0807437681825397
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Test" "4" -0.961954688275862
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Test" "5" -0.954889514794521
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Test" "6" -0.964131559583333
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Train" "1" -0.363163598719512
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Train" "2" -0.24709485070719
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Train" "3" -0.0235862982985075
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Train" "4" -0.960455054347826
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Train" "5" -0.973565516960784
"WALKING_DOWNSTAIRS" "fBodyGyro-mean-Z" "Train" "6" -0.965115848
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Test" "1" -0.1542889274975
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Test" "2" -0.220692576540541
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Test" "3" 0.162376852460317
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Test" "4" -0.953628098448276
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Test" "5" -0.944227475205479
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Test" "6" -0.939891677972222
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Train" "1" -0.352619218910671
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Train" "2" -0.202208885908497
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Train" "3" 0.302265296811194
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Train" "4" -0.947163977937888
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Train" "5" -0.967129814215686
"WALKING_DOWNSTAIRS" "fBodyGyro-std" "Train" "6" -0.945057509064706
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Test" "1" -0.3185988328
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Test" "2" -0.0890090186621622
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Test" "3" -0.43260694047619
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Test" "4" -0.965528730517241
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Test" "5" -0.94472117109589
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Test" "6" -0.950667217222222
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Train" "1" -0.280634644876768
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Train" "2" -0.0348784511908497
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Train" "3" -0.286489992408806
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Train" "4" -0.961238567267081
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Train" "5" -0.971920336470588
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Y" "Train" "6" -0.953430149470588
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Test" "1" -0.263486493875
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Test" "2" -0.344722796351351
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Test" "3" -0.260834416193651
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Test" "4" -0.957721429310345
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Test" "5" -0.959136990136986
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Test" "6" -0.971910975694444
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Train" "1" -0.369352581780488
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Train" "2" -0.109019495058824
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Train" "3" -0.229106386158209
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Train" "4" -0.961547745341615
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Train" "5" -0.974009527107843
"WALKING_DOWNSTAIRS" "fBodyGyro-std-Z" "Train" "6" -0.968188602823529
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Test" "1" -0.1836186843625
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Test" "2" -0.217096087283784
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Test" "3" 0.159616197015873
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Test" "4" -0.982365473275862
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Test" "5" -0.981461930273973
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Test" "6" -0.956731302638889
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Train" "1" -0.378688797378049
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Train" "2" -0.249747470544444
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Train" "3" 0.206082375842537
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Train" "4" -0.983031903602484
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Train" "5" -0.986281521421569
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-X" "Train" "6" -0.959183941788235
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Test" "1" -0.0166823789605
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Test" "2" -0.0185851462567568
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Test" "3" -0.0203051313797854
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Test" "4" -0.0174237770237931
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Test" "5" -0.0157246859479452
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Test" "6" -0.0230892426997222
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Train" "1" -0.0198120102707317
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Train" "2" -0.0210225550528758
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Train" "3" -0.0149361177841045
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Train" "4" -0.00881707613416149
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Train" "5" -0.0171915487564706
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Y" "Train" "6" -0.0149210964984118
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Test" "1" -0.1071150206
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Test" "2" -0.115635427881081
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Test" "3" -0.111076372609524
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Test" "4" -0.103329935913793
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Test" "5" -0.106013290383562
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Test" "6" -0.111655216777778
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Train" "1" -0.10767811325
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Train" "2" -0.117677267484314
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Train" "3" -0.107863019976866
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Train" "4" -0.0991379126459627
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Train" "5" -0.105795357681373
"WALKING_DOWNSTAIRS" "tBodyAcc-mean-Z" "Train" "6" -0.1064166058
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Test" "1" 0.964325064
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Test" "2" 0.934421858243243
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Test" "3" 0.944834775873016
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Test" "4" 0.848519930517241
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Test" "5" 0.955994880547945
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Test" "6" -0.436495246361111
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Train" "1" 0.890139198170732
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Train" "2" 0.806709607908497
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Train" "3" 0.888264909253731
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Train" "4" 0.918591102111801
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Train" "5" 0.922819420784314
"WALKING_DOWNSTAIRS" "tBodyAcc-std-X" "Train" "6" -0.171160495947059
"WALKING_DOWNSTAIRS" "tBodyAcc-std-Y" "Test" "1" -0.08569280315
"WALKING_DOWNSTAIRS" "tBodyAcc-std-Y" "Test" "2" -0.0675339865621622
"WALKING_DOWNSTAIRS" "tBodyAcc-std-Y" "Test" "3" -0.0483064796666667
"WALKING_DOWNSTAIRS" "tBodyAcc-std-Y" "Test" "4" -0.925924160517241
"WALKING_DOWNSTAIRS" "tBodyAcc-std-Y" "Test" "5" -0.928350919726027
